TSNE1,TSNE2,label
-9.826442,20.487698,control
4.650363,34.19707,control
-13.655035,18.124376,control
-9.508444,23.21465,control
-9.393689,21.844028,control
5.0443234,22.164162,control
-1.12945,29.201254,control
-5.612719,26.767538,control
0.72618407,17.53333,control
-11.798278,20.08297,control
-15.573923,19.717062,control
-17.063393,23.162138,control
-8.927702,29.978764,control
14.697266,7.85538,control
-6.233695,18.568518,control
-4.771623,32.675385,control
-4.0398536,23.134537,control
-12.338166,18.706205,control
-14.703627,19.578934,control
-6.431269,22.424902,control
-12.25648,19.015425,control
-7.8132896,23.994926,control
-3.5213487,32.271484,control
-4.889243,23.234474,control
-4.0869327,19.772053,control
-11.968286,29.560453,control
-8.3167095,15.425203,control
-13.456454,23.894089,control
-6.117491,19.04787,control
-13.879611,24.314796,control
-16.105846,21.694263,control
-13.210271,24.969446,control
-7.467479,14.777569,control
-7.2113514,25.594833,control
-6.6994157,21.283129,control
-4.6897635,28.772099,control
-10.004875,18.661861,control
-10.48795,21.142788,control
-13.176346,22.149416,control
-8.546762,18.827068,control
-7.184625,18.077024,control
-13.488273,29.635077,control
-6.5119452,16.877907,control
8.763774,27.777716,control
6.303136,22.634613,control
-4.2867517,10.324552,control
-16.197756,23.351324,control
-3.8338244,29.384075,control
-14.15143,27.082945,control
-12.277971,18.731113,control
-12.977338,19.602236,control
-6.703945,20.375792,control
-1.9864285,24.92282,control
-7.491237,16.846329,control
-9.174979,5.6176624,control
-8.92648,10.657725,control
-11.81878,20.90735,control
-14.580181,20.246548,control
-6.04941,19.424503,control
-14.895575,21.621778,control
-13.163743,22.145517,control
-3.963713,29.701464,control
-6.89333,7.6116486,control
-11.666889,19.137154,control
-13.593227,21.491415,control
8.729431,29.77078,control
-10.425921,11.498947,control
-4.5018997,19.645601,control
-9.615401,21.16413,control
-16.043842,20.452345,control
-7.6108494,31.164335,control
0.5115219,20.651657,control
-11.813292,24.360739,control
-4.701043,19.796122,control
-10.2858715,14.3271055,control
-8.755381,12.937548,control
3.2752337,10.323527,control
-10.602805,16.327118,control
-16.494463,22.406826,control
-10.108935,23.844002,control
-7.492957,22.868746,control
-7.6076245,24.58439,control
-14.75042,28.453846,control
-11.416537,19.65931,control
-3.4080014,20.62845,control
-13.152943,17.936382,control
-1.9850411,15.813271,control
-14.285949,27.031029,control
1.3199869,23.390799,control
-7.139232,30.86679,control
-2.7532835,21.060278,control
-3.5818303,18.65477,control
-8.381776,9.746153,control
-9.889794,29.162315,control
-1.8309325,28.976221,control
-12.975941,30.50606,control
-11.7286825,22.288635,control
-15.719648,20.204521,control
-7.6828694,15.308664,control
14.689527,17.752188,control
8.400996,22.788465,control
-12.259518,14.573264,control
-7.515802,20.344555,control
-8.891574,29.357363,control
-1.5326759,16.219587,control
-12.291518,29.981295,control
-2.3360548,20.444284,control
10.57063,25.540249,control
-3.8233225,27.798733,control
-8.403655,7.6745505,control
-10.703599,17.332317,control
-7.410767,25.595148,control
-4.8854504,20.71626,control
-8.213289,25.660957,control
-17.050917,26.415188,control
-10.821776,21.296892,control
-6.572059,20.258802,control
6.0776434,30.85521,control
-13.110969,14.205439,control
-8.330629,19.128576,control
-11.937435,30.376978,control
-12.369673,24.340982,control
-6.670085,22.501549,control
-14.9227915,17.22924,control
-7.1428423,19.302607,control
-11.294836,19.159842,control
-8.772974,12.282779,control
6.901081,31.79345,control
-11.80973,16.689894,control
-6.0331626,20.831383,control
-7.0539327,29.611097,control
-7.259123,29.048716,control
-7.006697,8.812285,control
-10.965964,13.89894,control
-6.0832353,22.867832,control
-2.9593697,25.50433,control
-8.448326,25.947893,control
-4.230451,30.138077,control
-4.9349856,28.326586,control
-1.0781981,30.514011,control
-8.7254925,26.546146,control
-12.580407,22.04133,control
-9.099576,21.750847,control
-13.342869,16.14873,control
-5.508496,19.988434,control
-10.80319,28.932693,control
-12.288894,17.958351,control
-13.644264,18.18468,control
4.004109,15.332551,control
-6.8269963,19.788216,control
-4.789421,29.385408,control
9.855287,30.024858,control
-4.241709,28.779963,control
-7.952603,17.459898,control
0.39753467,22.3735,control
6.177416,28.69252,control
-10.587504,24.1468,control
-5.082101,11.893874,control
-1.3862147,22.781183,control
-5.584828,26.36985,control
-8.203276,22.44201,control
4.242092,32.307777,control
-1.2045771,18.808685,control
-10.7205925,14.516846,control
-4.800411,25.16947,control
-2.484714,26.94422,control
-12.991795,25.00192,control
-7.460499,14.462164,control
-1.5327433,28.634422,control
-3.8503892,29.218283,control
-2.3362875,28.471376,control
-2.1991343,23.911545,control
-7.421565,14.167645,control
-9.557328,18.37007,control
-9.68998,27.442627,control
4.36467,24.697746,control
-0.55139494,30.558628,control
-10.565295,27.6655,control
-17.201118,22.809914,control
-13.141923,16.72829,control
-16.878777,16.436306,control
-10.665126,19.696047,control
-4.544852,27.095518,control
5.4167795,28.443193,control
-5.0038285,22.59769,control
-0.49665138,31.656557,control
7.8238564,31.750313,control
-7.549297,19.880768,control
-1.9271215,20.011393,control
4.4168353,21.448862,control
1.082955,6.175097,control
9.788769,9.936558,control
5.315008,23.975183,control
-5.661901,29.16724,control
-7.706411,12.830206,control
3.7351544,31.16564,control
1.9214674,30.549347,control
-11.050745,19.0762,control
-0.2903361,20.5766,control
-9.329332,22.927624,control
-0.56118655,5.60887,control
4.5557294,6.4361286,control
-13.405411,16.751282,control
-4.8912673,21.149155,control
-5.088739,29.135086,control
0.26426482,16.666039,control
3.8368106,28.169502,control
-2.1861103,16.530523,control
-5.0510764,23.591019,control
7.012888,21.419882,control
9.395831,19.835722,control
-8.126413,26.531193,control
0.84687376,17.625452,control
-2.069709,27.175196,control
1.1344148,32.042587,control
-6.4732065,26.42382,control
-5.641686,13.232914,control
1.8740355,24.1561,control
-3.0268948,28.783186,control
-1.0225258,15.725298,control
-2.6674607,24.378239,control
-14.692386,29.040468,control
-1.4050536,22.98018,control
-9.73643,18.867401,control
4.2949004,32.064,control
-0.13502093,19.072102,control
-2.6361823,26.583487,control
9.334739,26.321089,control
4.505085,9.969096,control
-10.098982,18.944092,control
6.887911,9.079045,control
5.3575974,24.46412,control
-11.020392,19.348951,control
-0.60273194,14.270106,control
4.125083,23.824495,control
-10.583669,22.078085,control
-9.053119,17.412863,control
-7.860476,11.525159,control
-9.219359,8.169261,control
-7.343296,17.480476,control
-7.0379033,18.602005,control
-14.176442,22.785109,control
-10.10489,20.632626,control
-15.243859,14.960344,control
-6.486283,12.463368,control
-6.7826934,19.897785,control
-14.04779,6.8208666,control
2.702161,15.112526,control
4.059707,25.088638,control
-6.0110373,20.389488,control
-15.333072,32.30529,control
0.045200817,24.378399,control
23.996595,14.101295,control
2.5321329,26.0284,control
11.610989,24.940657,control
5.9228787,23.539967,control
5.7821627,21.280207,control
3.8060834,25.602318,control
5.2649574,23.16768,control
9.71937,26.154514,control
-6.860482,20.19391,control
3.263557,25.260468,control
23.587412,15.737522,control
1.5057685,23.741997,control
-4.962491,25.880259,control
9.272458,21.26411,control
9.827446,23.40409,control
3.967686,12.0672655,control
6.0900083,22.641842,control
-4.551359,24.285643,control
-4.5758677,24.177668,control
11.349831,24.609459,control
3.3637974,26.232946,control
10.914398,23.991964,control
2.3276808,24.429375,control
3.311115,25.612438,control
-1.1830556,14.879411,control
3.6933722,24.585714,control
-0.60375524,26.20002,control
10.418078,25.354239,control
2.4085138,27.525465,control
1.8425497,25.929354,control
0.56177753,24.74354,control
9.805619,20.037891,control
-1.57155,14.814236,control
10.180112,16.50071,control
6.385258,23.140793,control
5.045764,22.46252,control
1.2976024,25.470764,control
-5.1351137,24.281927,control
0.35757467,25.495043,control
4.536975,25.32535,control
-0.5017796,21.26122,control
2.4577675,24.621208,control
4.982347,22.22636,control
-8.532407,13.490173,control
9.346966,25.785992,control
-0.7201527,22.943665,control
7.5410233,23.331318,control
10.089288,15.800566,control
11.331375,18.83254,control
6.464135,21.46878,control
5.320221,25.335697,control
-1.8233972,24.650713,control
6.5241895,21.890133,control
2.4062748,26.037352,control
2.4305255,24.101963,control
0.47984788,25.246208,control
-1.1144418,21.705658,control
1.6327523,15.488834,control
8.562881,19.041607,control
1.4459754,23.372185,control
-1.5309942,24.754234,control
0.6962896,26.138987,control
8.940816,20.129482,control
-1.8984663,26.567797,control
-0.31414586,24.67349,control
5.2238426,23.849813,control
1.0934906,25.187218,control
-7.4235115,17.855095,control
0.17876558,22.348671,control
-0.52070636,22.54656,control
0.43316448,23.79088,control
4.6108494,22.687544,control
7.060667,19.705772,control
2.3816333,27.297161,control
4.069929,24.672203,control
10.610479,23.752022,control
1.1754851,25.665644,control
-12.964258,16.589197,control
-6.8504553,25.864338,control
-8.329185,24.312983,control
-1.90913,21.9214,control
-0.50663626,19.922588,control
6.5078187,23.881058,control
-0.58982456,27.385225,control
5.9988484,22.711214,control
4.915658,24.27152,control
3.7826147,22.76813,control
1.7690837,23.321072,control
6.6489153,21.787888,control
11.124128,24.350693,control
4.9586115,22.715885,control
5.864531,21.39993,control
1.8858172,24.042309,control
1.455975,23.724428,control
3.8259976,24.4553,control
10.207875,19.170702,control
2.389835,23.572372,control
2.863598,25.837341,control
0.3083499,25.322721,control
1.5576938,23.407522,control
5.692652,24.525991,control
4.824181,22.360468,control
-3.0312006,15.334257,control
0.14946549,27.939121,control
1.8553004,24.090921,control
4.7571545,24.536589,control
2.497052,25.627274,control
2.2536144,25.208147,control
9.889696,25.023388,control
1.2228875,24.253054,control
2.340721,23.686123,control
3.805199,25.056593,control
2.1788464,24.077211,control
3.3128858,24.244957,control
2.192221,26.453077,control
0.29080433,24.75344,control
5.9735155,25.522064,control
1.6348299,25.559017,control
-2.9648442,26.37142,control
14.406632,22.645338,control
1.2434441,24.57088,control
3.693674,24.283628,control
2.090821,23.401709,control
0.5898495,27.64323,control
0.6669159,24.631466,control
4.6913233,23.089912,control
1.7840016,24.751465,control
8.033284,25.472876,control
4.315705,28.141552,control
1.7676201,23.669737,control
0.4992385,25.751442,control
7.0943027,18.02176,control
1.7313138,25.86918,control
-2.738331,22.074814,control
-2.3963478,25.269855,control
-1.9592005,26.106186,control
14.053056,25.302505,control
0.9045261,25.640879,control
5.481933,19.120008,control
-5.33408,21.027685,control
9.756075,24.712088,control
-8.611166,24.87929,control
-1.2742418,24.084335,control
4.575573,23.605772,control
-0.34321883,25.859121,control
0.8322026,21.789322,control
0.49769035,26.355316,control
0.2569219,25.785742,control
-0.9606295,23.797878,control
-8.680327,19.010305,control
-10.504757,25.293285,control
7.1476407,25.14829,control
-3.7893536,20.119347,control
-6.736817,27.959473,control
-11.671557,23.598473,control
-4.507874,24.274433,control
-5.8305125,18.925129,control
1.9533197,23.518005,control
4.7090864,24.582308,control
8.308765,21.632841,control
-1.0360626,20.33407,control
0.97971916,25.715528,control
7.688068,20.634504,control
9.299295,18.012997,control
8.0784445,19.493408,control
3.4910648,25.725311,control
1.4621623,19.086061,control
10.610585,25.178534,control
9.245692,25.55854,control
1.5408013,25.372606,control
0.8538755,22.48535,control
-0.41605046,18.415096,control
-8.543374,24.164963,control
2.6758475,23.874374,control
0.020284072,20.565279,control
-3.0643737,26.684511,control
-1.1342399,26.05428,control
-7.192595,22.251732,control
-7.5134945,26.639605,control
6.388706,23.470236,control
-0.36389023,23.342207,control
3.731635,23.622614,control
11.135247,18.12265,control
0.988912,24.445494,control
0.09203393,27.453243,control
1.6221694,25.812178,control
1.0001429,25.33753,control
13.292266,18.615156,control
5.3402863,22.7267,control
3.8711922,24.654501,control
11.336563,24.818987,control
11.608366,25.133844,control
-7.3367596,19.22352,control
-3.8119993,22.939901,control
1.6928647,24.068592,control
5.0696287,22.358078,control
0.5426358,24.944527,control
4.756739,22.540094,control
5.5724864,22.099882,control
-0.48454437,26.815615,control
-0.6705395,20.176762,control
-8.705836,25.088652,control
-2.8677657,22.480335,control
2.7801774,26.790886,control
1.2189691,23.85515,control
-0.27798706,24.980125,control
1.1726303,25.061537,control
-3.9608777,27.35066,control
8.354897,25.283426,control
2.8562503,23.284054,control
1.4740603,28.060953,control
5.700848,24.823076,control
5.3196754,10.833762,control
-0.61816657,21.305964,control
-4.268584,24.050974,control
-0.90827876,23.30626,control
3.8746178,23.751171,control
-0.66440845,25.154263,control
-2.2502093,22.885254,control
-1.6869445,26.564692,control
-0.56632733,26.216648,control
1.3382316,23.355837,control
0.5928196,25.074074,control
-1.5394126,14.272091,control
-8.631827,23.445807,control
0.40971348,26.542038,control
4.314313,14.955857,control
-8.908996,25.24461,control
1.0234414,25.515812,control
9.725946,25.191933,control
4.3292704,13.9105015,control
4.8254895,23.342999,control
-8.429753,25.03671,control
7.3936915,22.487997,control
0.059561722,23.26138,control
0.21666853,26.053549,control
-1.5577832,10.239396,control
-2.0273993,21.011723,control
6.1810093,22.387978,control
-0.41642064,26.9252,control
4.7924075,25.088041,control
1.511306,25.478403,control
4.1632166,23.62067,control
-0.6715948,23.670422,control
-0.03815436,25.32591,control
0.17513272,22.072926,control
2.1700382,27.519392,control
8.989529,21.426483,control
2.9692867,25.45144,control
4.4241953,23.23682,control
-0.65761894,26.140259,control
5.2291265,22.126226,control
1.5538069,24.594067,control
4.747774,22.092968,control
8.514196,12.746408,control
-13.961859,-4.2112436,control
4.090926,-4.803836,control
3.9405677,-5.843313,control
-11.1490555,-13.8357935,control
-12.1730795,-6.5862384,control
-16.21498,-13.604238,control
-12.725255,-4.4266405,control
-24.758726,-16.620443,control
2.0900006,-5.0902534,control
-16.29564,-3.081228,control
-15.5694065,-3.5274086,control
1.0369831,-3.6703932,control
-14.596907,-11.384199,control
-15.881031,-14.171378,control
-14.063564,-13.6221485,control
-7.359063,-1.6518282,control
-14.821283,-11.329918,control
-14.853499,-16.433056,control
