PC1,PC2,label
-2.6130179679205057,0.07679267473887377,control
-2.772287250883625,-0.32659729161787165,control
-2.4616340965274794,0.4914548642471002,control
-2.71836474939385,0.2508504166950238,control
-2.910821732141869,0.45966192115466586,control
-2.4746441613377392,-0.00252263862038744,control
-2.723684005008691,0.0035843983245385184,control
-2.2295165128975127,-0.5384433125306112,control
-2.4510844850564375,0.17124903844797754,control
-3.0223614663368643,-0.3338115882569777,control
-2.9854139426336532,0.380421975601369,control
-3.174663295842022,0.24631705503121706,control
-2.6719743339834956,-1.1781462951395119,control
-2.6013387830674493,-0.10466710657159356,control
-2.9571585647328718,-0.24437754473377768,control
-3.344447567414769,-0.07804288678288308,control
-2.752660038415559,0.2019493255267063,control
-3.134115733451027,0.1022273258181065,control
-2.5520137024939413,0.22792744869983916,control
-2.2442430432105125,-0.4680092108578861,control
-2.664384682606078,-0.5335637064213183,control
-2.405369550528359,-0.3464797376785455,control
-2.860673287159143,0.15799048769141114,control
-2.2796360290461535,-0.44126685263863613,control
-2.6600446505017876,-0.0875508060127424,control
-2.9662060092261617,0.17937781941362685,control
-2.46188206445036,-0.21761832708783382,control
-2.576614001522549,-0.34663743000617814,control
-2.672872891848366,0.2666944788118554,control
-2.4477523827010135,0.056491187908144155,control
-3.1006110916036143,-0.08644482159804703,control
-2.5956798799323213,-0.5954882541004534,control
-2.5831720093280968,-0.003081423890693312,control
-2.397725092853692,0.17122510176912148,control
-2.697009897295465,-0.7400204565884049,control
-2.950977394979496,-0.6435246782121306,control
-2.639544920221962,-0.02026421604392797,control
-2.6943332251592,0.11843482666790965,control
-2.3854156610917023,-0.1949803249128497,control
-2.379026548275509,0.0860107903761863,control
-2.7972260356202274,-0.41480572425065154,control
-2.9997469040581013,-0.25957851697447365,control
-2.9619505872543015,-0.14960274184539096,control
-2.691254791938006,-0.433439752464502,control
-2.664845177565023,-0.6844727121422294,control
-2.7391912763957973,0.09166320732438954,control
-2.3829820632850787,0.0401425480033702,control
-2.8264969595264597,-0.1237838223696774,control
-2.7616918973138915,-0.47184709501010264,control
-2.504225715174909,-0.15792133025340416,control
-2.684370717733355,-0.09828925822228589,control
-2.543573596399974,0.015732194687403927,control
-2.458250956287174,0.1678421203268675,control
-2.335930188654201,-0.021546264006497035,control
-2.6785814593259265,0.057866829266425855,control
-2.8649736719901884,0.6462451770044758,control
-2.4243900332984927,-0.1224428724568425,control
-2.686898480969676,-0.7926881440945585,control
-2.1809595588392674,-0.24948167790778844,control
-2.786884501592117,0.17327839016056315,control
-2.383526231205995,0.19745619058154928,control
-2.812716789703311,0.2010619145809487,control
-2.8615292470053926,0.33472641614314586,control
-3.107458605177394,0.640347323802872,control
-2.7522164832437492,-0.1726703154723411,control
-2.413878567496063,-0.35012165998777633,control
-2.7639949955877157,-0.8240465835245473,control
-2.9886820177239266,-0.048841735530029115,control
-3.064383937605429,0.24483066451314084,control
-2.886499462945242,-0.11518014902678249,control
-2.853009790588388,0.4243950035777804,control
-3.0985395768592814,0.33666626316484094,control
-2.823176735765647,-0.26562829512573044,control
-2.294555069094211,-0.07951256218971636,control
-2.7409684160051113,-0.3055051021425629,control
-2.3280437161495584,0.04903889444418796,control
-2.7877575861285018,0.03736592615124874,control
-2.6196531039864213,-0.03159797652053349,control
-3.160917167365698,0.22209695450008307,control
-2.5483897568414586,-0.1923195817504553,control
-2.4737991259751912,-0.35560046040241994,control
-2.6654063413467872,-0.2683932952874371,control
-2.3794612115126053,-0.11395835889344612,control
-2.9119437678085958,-0.32596117232435756,control
-2.3310516989921,-0.05154832937653818,control
-2.42463982574192,0.06524272759067734,control
-2.6448476814281823,-0.4930598352966956,control
-2.8351667191159824,-0.10935931014656412,control
-2.387885706222161,-0.23512618048159148,control
-2.4886055701437897,0.11243785991640581,control
-2.422331317897875,-0.10428588870407403,control
-3.006767439869982,0.029338692202239437,control
-2.826109147382688,-0.27703990229565023,control
-2.712524424616763,-0.4184072681694134,control
-2.736451776999176,-0.07114585616493213,control
-2.619624301824647,-0.19585533265123695,control
-2.2423017222752146,-0.24796315460398247,control
-2.506124202005327,-0.3945175336237516,control
-2.9554009572711544,-0.2027422756435864,control
-2.5815430224640177,-0.01158687030855875,control
-2.5508296980348826,-0.22108756137527866,control
-2.8069927172072155,0.37158523438547414,control
-2.855086558041597,-0.552859406741097,control
-2.5419894535889025,-0.34961561058447216,control
-2.8166986082110035,0.5526733156342635,control
-2.7481448707104668,-0.010455795547234747,control
-2.461677848528683,-0.07640596234787293,control
-2.549983612732142,-0.1187109086364348,control
-2.6792683510025843,-0.3839391751206295,control
-2.99452193757233,-0.9458888858829653,control
-2.5515855404654166,-0.24241401723344824,control
-2.758414474994408,-0.6072938048312119,control
-2.788867141116264,0.3633064965083559,control
-2.8061131315650107,0.27830569823696477,control
-2.412013841224787,-0.7500511109655151,control
-2.69993411140106,-0.5028252538589589,control
-2.6229015640625097,-0.1529220796730057,control
-2.6492429480201065,0.012874122430084189,control
-2.5832933189723466,-2.2129709459629843,control
-2.405899793532895,-0.2054846967881191,control
-2.6506189742960604,0.0036976802890386134,control
-3.0342468370403664,-0.9465497853750899,control
-2.5107451695435703,0.04678517794404999,control
-3.1479257959194595,-0.06955518670936427,control
-2.5095985852365126,0.1316004226510609,control
-2.686628963145214,-0.5728387309558396,control
-2.5743078068694074,-0.5780872447118118,control
-2.430649747406891,-0.29501560579737957,control
-2.6263377137876125,-0.1111008993088625,control
-2.9016913081852884,-1.1881923322343784,control
-3.381687958594233,-0.7542161197235588,control
-2.84795197631022,-0.01999509718907268,control
-2.967448037835039,-0.7404860487422683,control
-2.8002802250053622,0.06830641761204319,control
-2.854693471092558,-0.8527582785671644,control
-2.6669411590371643,-0.05528986967370488,control
-2.4553697936736567,-0.14819441570802414,control
-2.8056045208627154,-0.5609299907714693,control
-3.0221188088074338,-0.4502640543353434,control
-2.7371387564029983,-0.394201338840808,control
-2.4833018848662602,-0.7703730904590133,control
-2.404171019303811,-0.02385007547214681,control
-2.960906869503134,-1.185925247803362,control
-2.3448305337619035,-0.5438096946055947,control
-2.252246368185101,-0.3436892398898989,control
-2.7104120632570026,-0.052097087707946486,control
-2.636408733597312,-0.4983622681912677,control
-2.5535493550924335,-0.6690340414184577,control
-2.7540696136431095,-0.6240188084531374,control
-2.4620228339103822,-0.32895084815336606,control
-2.386052432519717,0.0013146475941769836,control
-2.2424512716920484,-0.39887242532511913,control
-3.056031399647189,-1.0077824283131536,control
-2.4447227743450455,-0.46014476275572724,control
-2.5355773874200773,-0.6926233540637386,control
-2.4520985386502163,-0.26719020620254486,control
-2.468337917924077,-0.22975488875243835,control
-2.371127336301328,0.07454617308504517,control
-2.4651253432769478,0.0935507792565573,control
-2.2793640846925167,-0.036534451566198806,control
-2.4275029044314773,-0.4829468095424107,control
-2.330574010533753,-0.26927925287334786,control
-2.7975517085438963,-0.4706940547473574,control
-3.045264532755379,-0.09447600058147905,control
-2.522880106934552,-0.05238441452442719,control
-3.0699241069904706,-0.6480700890256187,control
-2.4213650175227164,-0.3013977213481697,control
-2.939387447176546,0.7874170016136584,control
-2.7512903050474358,0.7490428773360588,control
-2.2939683355736213,-0.4952089458814998,control
-2.2825341815496394,-0.4267474607298364,control
-2.432965385601953,-0.35243679334512684,control
-2.6302622581911588,-0.2616352429317863,control
-2.3672212903600003,-0.17500931340943823,control
-3.2679025061409144,-0.45892991973828845,control
-2.6538345768858442,-0.30996391997169426,control
-2.5531177182847795,-0.08202429939379693,control
-2.295965517017763,-0.05961013394281702,control
-2.6655200158744234,-0.43897472021936834,control
-3.245714005495535,-0.6958560974502435,control
-2.7499035806902734,-0.363881646576936,control
-2.2878258991706613,0.054619352062637565,control
-2.728234128629827,-0.5096174726362924,control
-3.2830595151430235,-0.551874666754949,control
-2.3512993387628747,-0.46502606953360703,control
-2.697544889309403,-0.9180387339682199,control
-2.88868743691217,-0.6617453362597668,control
-2.9173213945016436,-0.16765383627656325,control
-2.3250397916326677,0.08409928473650738,control
-2.564101536268022,0.26320536127705046,control
-2.5585491231824227,-0.07043703866795041,control
-2.557999512164875,0.9008134380794592,control
-2.821860279090942,1.061215459531346,control
-2.5003118313845065,-0.47632896250699025,control
-2.620855373221859,-0.7681734883675183,control
-2.561254180432025,-0.29158613140878953,control
-2.187096086757727,-0.5309402721329229,control
-2.8617961272979704,-0.2605734106334208,control
-2.680387598455585,0.1286443220552236,control
-2.6067522636169556,-0.053374393788973344,control
-3.227022211326614,-1.7318316412186878,control
-2.5162167970820977,-0.6568956672550228,control
-3.270725742607139,-1.804511551215677,control
-2.334695118039438,-0.7598809038306221,control
-3.055741568811784,-0.17012290077629508,control
-2.933164861209428,-0.15423014488958098,control
-2.742060619885271,-1.1495755612731313,control
-3.0988895492466906,-1.4301857551877293,control
-2.6736806002343334,-0.6668966455660142,control
-2.728363008342636,-1.0497298572463694,control
-2.9028436699225666,-0.9580358654537899,control
-2.5497026329282417,-0.2681354853771612,control
-2.7260321129685705,-0.5498101103102538,control
-2.8370505738643392,-1.345355315649977,control
-2.7885150077136145,-2.064473274418399,control
-2.553188557059754,-0.5108016927757216,control
-2.6452013902458735,0.4201082958663116,control
-2.609151059309283,0.7047574668116265,control
-2.449024175640414,0.03150146419919658,control
-2.6209572613117422,-0.4375050583501965,control
-2.4448103150611926,-0.14001476623903616,control
-2.349439982104051,0.008068845856293177,control
-2.9028309183003853,-1.3007670807447647,control
-2.461873572997257,-1.1477382808321737,control
-3.1928082737823527,-2.0400573625706784,control
-2.4172974789988952,-0.6039061085845657,control
-2.2499470710654887,-0.24046440716111117,control
-2.8139559685753928,-0.08176851860784595,control
-3.05667061499076,0.14722675777083954,control
-2.788683230015895,-0.25188211555395185,control
-3.136951112238314,-0.40521128129606815,control
-3.120470453986955,-0.5937256195558409,control
-2.6419971506914837,-0.6082729265850068,control
-2.6039431531067976,-0.24484389720228233,control
-2.453194858099668,-0.06980138932955188,control
-2.814312994333706,-0.30648239991340803,control
-2.5552228735017137,-0.9538948083227748,control
-2.6669661450578865,-0.21941523732184534,control
-2.9053118952533543,0.2485132880569993,control
-3.1620188748217726,-0.398018825456991,control
-2.8559462347168854,0.10463071396323054,control
-2.6953481628676452,-0.0880270453133305,control
-2.6144596440925394,-0.3793643038439979,control
-2.475275423267475,-0.19796449034043495,control
-3.148767795402035,-0.5655987749857978,control
-2.5447326337472216,-0.5772420204248935,control
-2.405473839105784,0.2548169912239398,control
-2.4301456897574076,0.23346771925088566,control
-2.489238258492083,-0.5851777863925134,control
-3.1216137852656924,-0.37836193545909885,control
-3.1773379929272525,0.009933790820801704,control
-2.7823181355066775,-0.44097952295150317,control
-3.2176849189391823,-0.12134294395793309,control
-2.43612527524618,-0.04927551393285225,control
-2.3224988887448403,0.23942814352877914,control
-3.3586564053494508,-0.9741261629750098,control
-3.055581888128845,-0.14150027049984767,control
-2.387081112087273,-0.41358665149071094,control
-2.715505906763597,-0.36246476412892437,control
-2.7582157304138692,-0.2727408164282158,control
-2.4741356284097926,-0.9205082930557519,control
-2.218148153121478,-0.6586006255620023,control
-2.7113357117745935,-0.538890950322648,control
-3.0081281140355403,-0.16759672614736187,control
-2.6616323679100797,-0.026349351759874524,control
-2.585406685951636,-0.09443901374645988,control
-2.4979963849571303,-0.1490982156008236,control
-2.5312351234629875,-0.4196890733932352,control
-2.752564216027432,-0.3149832251958275,control
-2.5666509043753405,-0.44279030016420046,control
-2.2987532645065145,-0.9498085393365566,control
-2.7560474968483146,0.11116449358955022,control
-2.710321563967118,0.04445712761377387,control
-2.547939404395108,-0.2059587375156485,control
-2.5355643242847656,-0.21983128994920262,control
-2.744059778837976,0.06713399901791063,control
-2.879147069787943,-0.233638372659585,control
-2.5784016083241434,0.05624815125979425,control
-2.243964093115561,-0.21302430107244308,control
-2.342859724944557,0.23022042236454018,control
-2.907499863081463,-0.11822541987147474,control
-2.719712916358638,-0.36704057065560164,control
-2.843921824163811,-0.09561055606407282,control
-2.660384054304546,-0.0476518823486732,control
-2.4443099956419827,-0.01378523495563113,control
-2.7034822044803537,-0.001350437608565921,control
-2.4532414542220224,-0.17999302696506805,control
-2.2251899819382843,-0.5492755985486361,control
-2.4882910239526144,-0.3317038620353482,control
-2.9334435110951333,0.4139983565542559,control
-2.7454904472806994,-0.3330158742428945,control
-2.8259622541174396,0.2957097642184604,control
-2.4888761632047,-0.5933911881052696,control
